review_id,review_text,stars,sentiment
MOCK_005084,outstanding product five stars without hesitation very pleased overall,5,1
MOCK_005085,cheap materials and poorly made would not recommend not worth the price,1,0
MOCK_005086,love this item it has made my life so much easier very disappointing,5,1
MOCK_005087,perfect fit and exactly as described very satisfied a solid choice,4,1
MOCK_005088,incredible product customer service was excellent too highly recommended,5,1
MOCK_005089,best purchase i have made in a long time truly impressive would buy again,4,1
MOCK_005090,this product is absolutely amazing exactly what i needed very pleased overall,4,1
MOCK_005091,complete waste of money nothing like the description not worth the price,2,0
MOCK_005092,works perfectly highly recommend to everyone very disappointing,4,1
MOCK_005093,do not buy this it stopped working immediately a solid choice,1,0
MOCK_005094,awful experience arrived damaged and customer support ignored me highly recommended,2,0
MOCK_005095,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_005096,this product is a scam nothing works as advertised very pleased overall,2,0
MOCK_005097,perfect fit and exactly as described very satisfied not worth the price,5,1
MOCK_005098,incredible product customer service was excellent too very disappointing,5,1
MOCK_005099,best purchase i have made in a long time truly impressive a solid choice,5,1
MOCK_005100,terrible product broke after just one week of use highly recommended,2,0
MOCK_005101,great quality and fast shipping very happy with this purchase would buy again,4,1
MOCK_005102,works perfectly highly recommend to everyone very pleased overall,4,1
MOCK_005103,exceeded my expectations will definitely buy again not worth the price,5,1
MOCK_005104,outstanding product five stars without hesitation very disappointing,5,1
MOCK_005105,cheap materials and poorly made would not recommend a solid choice,1,0
MOCK_005106,love this item it has made my life so much easier highly recommended,4,1
MOCK_005107,perfect fit and exactly as described very satisfied would buy again,4,1
MOCK_005108,incredible product customer service was excellent too very pleased overall,5,1
MOCK_005109,best purchase i have made in a long time truly impressive not worth the price,5,1
MOCK_005110,terrible product broke after just one week of use very disappointing,1,0
MOCK_005111,complete waste of money nothing like the description a solid choice,2,0
MOCK_005112,works perfectly highly recommend to everyone highly recommended,5,1
MOCK_005113,do not buy this it stopped working immediately would buy again,2,0
MOCK_005114,awful experience arrived damaged and customer support ignored me very pleased overall,1,0
MOCK_005115,cheap materials and poorly made would not recommend not worth the price,2,0
MOCK_005116,this product is a scam nothing works as advertised very disappointing,2,0
MOCK_005117,perfect fit and exactly as described very satisfied a solid choice,5,1
MOCK_005118,incredible product customer service was excellent too highly recommended,4,1
MOCK_005119,misleading product photos looks nothing like what arrived would buy again,2,0
MOCK_005120,this product is absolutely amazing exactly what i needed very pleased overall,5,1
MOCK_005121,great quality and fast shipping very happy with this purchase not worth the price,4,1
MOCK_005122,very disappointed the quality is extremely poor very disappointing,1,0
MOCK_005123,do not buy this it stopped working immediately a solid choice,2,0
MOCK_005124,outstanding product five stars without hesitation highly recommended,5,1
MOCK_005125,fantastic build quality and great value for money would buy again,4,1
MOCK_005126,love this item it has made my life so much easier very pleased overall,4,1
MOCK_005127,returned it immediately total garbage not worth the price,1,0
MOCK_005128,incredible product customer service was excellent too very disappointing,5,1
MOCK_005129,best purchase i have made in a long time truly impressive a solid choice,5,1
MOCK_005130,terrible product broke after just one week of use highly recommended,1,0
MOCK_005131,great quality and fast shipping very happy with this purchase would buy again,4,1
MOCK_005132,works perfectly highly recommend to everyone very pleased overall,4,1
MOCK_005133,do not buy this it stopped working immediately not worth the price,1,0
MOCK_005134,awful experience arrived damaged and customer support ignored me very disappointing,2,0
MOCK_005135,fantastic build quality and great value for money a solid choice,5,1
MOCK_005136,love this item it has made my life so much easier highly recommended,4,1
MOCK_005137,returned it immediately total garbage would buy again,1,0
MOCK_005138,incredible product customer service was excellent too very pleased overall,4,1
MOCK_005139,misleading product photos looks nothing like what arrived not worth the price,2,0
MOCK_005140,this product is absolutely amazing exactly what i needed very disappointing,5,1
MOCK_005141,complete waste of money nothing like the description a solid choice,2,0
MOCK_005142,works perfectly highly recommend to everyone highly recommended,4,1
MOCK_005143,exceeded my expectations will definitely buy again would buy again,5,1
MOCK_005144,awful experience arrived damaged and customer support ignored me very pleased overall,1,0
MOCK_005145,cheap materials and poorly made would not recommend not worth the price,2,0
MOCK_005146,this product is a scam nothing works as advertised very disappointing,2,0
MOCK_005147,perfect fit and exactly as described very satisfied a solid choice,4,1
MOCK_005148,incredible product customer service was excellent too highly recommended,5,1
MOCK_005149,best purchase i have made in a long time truly impressive would buy again,4,1
MOCK_005150,terrible product broke after just one week of use very pleased overall,2,0
MOCK_005151,complete waste of money nothing like the description not worth the price,1,0
MOCK_005152,works perfectly highly recommend to everyone very disappointing,4,1
MOCK_005153,exceeded my expectations will definitely buy again a solid choice,4,1
MOCK_005154,awful experience arrived damaged and customer support ignored me highly recommended,1,0
MOCK_005155,cheap materials and poorly made would not recommend would buy again,1,0
MOCK_005156,this product is a scam nothing works as advertised very pleased overall,1,0
MOCK_005157,perfect fit and exactly as described very satisfied not worth the price,5,1
MOCK_005158,worst purchase ever falls apart after minimal use very disappointing,1,0
MOCK_005159,misleading product photos looks nothing like what arrived a solid choice,1,0
MOCK_005160,this product is absolutely amazing exactly what i needed highly recommended,5,1
MOCK_005161,complete waste of money nothing like the description would buy again,2,0
MOCK_005162,works perfectly highly recommend to everyone very pleased overall,4,1
MOCK_005163,exceeded my expectations will definitely buy again not worth the price,4,1
MOCK_005164,outstanding product five stars without hesitation very disappointing,5,1
MOCK_005165,cheap materials and poorly made would not recommend a solid choice,2,0
MOCK_005166,love this item it has made my life so much easier highly recommended,4,1
MOCK_005167,returned it immediately total garbage would buy again,2,0
MOCK_005168,worst purchase ever falls apart after minimal use very pleased overall,1,0
MOCK_005169,best purchase i have made in a long time truly impressive not worth the price,4,1
MOCK_005170,this product is absolutely amazing exactly what i needed very disappointing,5,1
MOCK_005171,great quality and fast shipping very happy with this purchase a solid choice,5,1
MOCK_005172,works perfectly highly recommend to everyone highly recommended,5,1
MOCK_005173,exceeded my expectations will definitely buy again would buy again,4,1
MOCK_005174,outstanding product five stars without hesitation very pleased overall,4,1
MOCK_005175,fantastic build quality and great value for money not worth the price,4,1
MOCK_005176,this product is a scam nothing works as advertised very disappointing,1,0
MOCK_005177,perfect fit and exactly as described very satisfied a solid choice,4,1
MOCK_005178,worst purchase ever falls apart after minimal use highly recommended,2,0
MOCK_005179,best purchase i have made in a long time truly impressive would buy again,5,1
MOCK_005180,terrible product broke after just one week of use very pleased overall,2,0
MOCK_005181,great quality and fast shipping very happy with this purchase not worth the price,4,1
MOCK_005182,works perfectly highly recommend to everyone very disappointing,4,1
MOCK_005183,do not buy this it stopped working immediately a solid choice,2,0
MOCK_005184,awful experience arrived damaged and customer support ignored me highly recommended,1,0
MOCK_005185,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_005186,this product is a scam nothing works as advertised very pleased overall,1,0
MOCK_005187,perfect fit and exactly as described very satisfied not worth the price,5,1
MOCK_005188,worst purchase ever falls apart after minimal use very disappointing,2,0
MOCK_005189,misleading product photos looks nothing like what arrived a solid choice,2,0
MOCK_005190,this product is absolutely amazing exactly what i needed highly recommended,5,1
MOCK_005191,complete waste of money nothing like the description would buy again,2,0
MOCK_005192,works perfectly highly recommend to everyone very pleased overall,4,1
MOCK_005193,do not buy this it stopped working immediately not worth the price,2,0
MOCK_005194,awful experience arrived damaged and customer support ignored me very disappointing,2,0
MOCK_005195,cheap materials and poorly made would not recommend a solid choice,2,0
MOCK_005196,love this item it has made my life so much easier highly recommended,4,1
MOCK_005197,returned it immediately total garbage would buy again,1,0
MOCK_005198,incredible product customer service was excellent too very pleased overall,5,1
MOCK_005199,misleading product photos looks nothing like what arrived not worth the price,2,0
MOCK_005200,this product is absolutely amazing exactly what i needed very disappointing,4,1
MOCK_005201,great quality and fast shipping very happy with this purchase a solid choice,4,1
MOCK_005202,works perfectly highly recommend to everyone highly recommended,4,1
MOCK_005203,do not buy this it stopped working immediately would buy again,1,0
MOCK_005204,awful experience arrived damaged and customer support ignored me very pleased overall,1,0
MOCK_005205,fantastic build quality and great value for money not worth the price,4,1
MOCK_005206,love this item it has made my life so much easier very disappointing,4,1
MOCK_005207,returned it immediately total garbage a solid choice,2,0
MOCK_005208,worst purchase ever falls apart after minimal use highly recommended,1,0
MOCK_005209,best purchase i have made in a long time truly impressive would buy again,4,1
MOCK_005210,this product is absolutely amazing exactly what i needed very pleased overall,4,1
MOCK_005211,great quality and fast shipping very happy with this purchase not worth the price,4,1
MOCK_005212,very disappointed the quality is extremely poor very disappointing,2,0
MOCK_005213,exceeded my expectations will definitely buy again a solid choice,5,1
MOCK_005214,awful experience arrived damaged and customer support ignored me highly recommended,1,0
MOCK_005215,fantastic build quality and great value for money would buy again,4,1
MOCK_005216,this product is a scam nothing works as advertised very pleased overall,1,0
MOCK_005217,perfect fit and exactly as described very satisfied not worth the price,4,1
MOCK_005218,worst purchase ever falls apart after minimal use very disappointing,1,0
MOCK_005219,misleading product photos looks nothing like what arrived a solid choice,1,0
MOCK_005220,terrible product broke after just one week of use highly recommended,1,0
MOCK_005221,complete waste of money nothing like the description would buy again,2,0
MOCK_005222,works perfectly highly recommend to everyone very pleased overall,4,1
MOCK_005223,do not buy this it stopped working immediately not worth the price,1,0
MOCK_005224,awful experience arrived damaged and customer support ignored me very disappointing,1,0
MOCK_005225,fantastic build quality and great value for money a solid choice,4,1
MOCK_005226,love this item it has made my life so much easier highly recommended,4,1
MOCK_005227,returned it immediately total garbage would buy again,1,0
MOCK_005228,worst purchase ever falls apart after minimal use very pleased overall,1,0
MOCK_005229,misleading product photos looks nothing like what arrived not worth the price,1,0
MOCK_005230,this product is absolutely amazing exactly what i needed very disappointing,5,1
MOCK_005231,complete waste of money nothing like the description a solid choice,2,0
MOCK_005232,very disappointed the quality is extremely poor highly recommended,1,0
MOCK_005233,do not buy this it stopped working immediately would buy again,1,0
MOCK_005234,outstanding product five stars without hesitation very pleased overall,5,1
MOCK_005235,fantastic build quality and great value for money not worth the price,5,1
MOCK_005236,love this item it has made my life so much easier very disappointing,4,1
MOCK_005237,returned it immediately total garbage a solid choice,1,0
MOCK_005238,incredible product customer service was excellent too highly recommended,4,1
MOCK_005239,best purchase i have made in a long time truly impressive would buy again,5,1
MOCK_005240,terrible product broke after just one week of use very pleased overall,1,0
MOCK_005241,great quality and fast shipping very happy with this purchase not worth the price,4,1
MOCK_005242,very disappointed the quality is extremely poor very disappointing,1,0
MOCK_005243,exceeded my expectations will definitely buy again a solid choice,4,1
MOCK_005244,outstanding product five stars without hesitation highly recommended,4,1
MOCK_005245,fantastic build quality and great value for money would buy again,5,1
MOCK_005246,this product is a scam nothing works as advertised very pleased overall,2,0
MOCK_005247,returned it immediately total garbage not worth the price,1,0
MOCK_005248,incredible product customer service was excellent too very disappointing,4,1
MOCK_005249,best purchase i have made in a long time truly impressive a solid choice,5,1
MOCK_005250,terrible product broke after just one week of use highly recommended,1,0
MOCK_005251,great quality and fast shipping very happy with this purchase would buy again,4,1
MOCK_005252,very disappointed the quality is extremely poor very pleased overall,1,0
MOCK_005253,do not buy this it stopped working immediately not worth the price,2,0
MOCK_005254,awful experience arrived damaged and customer support ignored me very disappointing,2,0
MOCK_005255,fantastic build quality and great value for money a solid choice,5,1
MOCK_005256,love this item it has made my life so much easier highly recommended,5,1
MOCK_005257,returned it immediately total garbage would buy again,1,0
MOCK_005258,incredible product customer service was excellent too very pleased overall,4,1
MOCK_005259,best purchase i have made in a long time truly impressive not worth the price,4,1
MOCK_005260,this product is absolutely amazing exactly what i needed very disappointing,5,1
MOCK_005261,complete waste of money nothing like the description a solid choice,2,0
MOCK_005262,very disappointed the quality is extremely poor highly recommended,1,0
MOCK_005263,exceeded my expectations will definitely buy again would buy again,5,1
MOCK_005264,outstanding product five stars without hesitation very pleased overall,4,1
MOCK_005265,cheap materials and poorly made would not recommend not worth the price,1,0
MOCK_005266,love this item it has made my life so much easier very disappointing,4,1
MOCK_005267,perfect fit and exactly as described very satisfied a solid choice,5,1
MOCK_005268,worst purchase ever falls apart after minimal use highly recommended,2,0
MOCK_005269,misleading product photos looks nothing like what arrived would buy again,1,0
MOCK_005270,terrible product broke after just one week of use very pleased overall,2,0
MOCK_005271,great quality and fast shipping very happy with this purchase not worth the price,5,1
MOCK_005272,works perfectly highly recommend to everyone very disappointing,5,1
MOCK_005273,exceeded my expectations will definitely buy again a solid choice,5,1
MOCK_005274,awful experience arrived damaged and customer support ignored me highly recommended,1,0
MOCK_005275,fantastic build quality and great value for money would buy again,5,1
MOCK_005276,love this item it has made my life so much easier very pleased overall,5,1
MOCK_005277,perfect fit and exactly as described very satisfied not worth the price,5,1
MOCK_005278,incredible product customer service was excellent too very disappointing,4,1
MOCK_005279,best purchase i have made in a long time truly impressive a solid choice,5,1
MOCK_005280,this product is absolutely amazing exactly what i needed highly recommended,5,1
MOCK_005281,complete waste of money nothing like the description would buy again,1,0
MOCK_005282,works perfectly highly recommend to everyone very pleased overall,5,1
MOCK_005283,do not buy this it stopped working immediately not worth the price,1,0
MOCK_005284,outstanding product five stars without hesitation very disappointing,4,1
MOCK_005285,fantastic build quality and great value for money a solid choice,4,1
MOCK_005286,this product is a scam nothing works as advertised highly recommended,2,0
MOCK_005287,perfect fit and exactly as described very satisfied would buy again,5,1
MOCK_005288,incredible product customer service was excellent too very pleased overall,4,1
MOCK_005289,best purchase i have made in a long time truly impressive not worth the price,5,1
MOCK_005290,this product is absolutely amazing exactly what i needed very disappointing,4,1
MOCK_005291,great quality and fast shipping very happy with this purchase a solid choice,4,1
MOCK_005292,works perfectly highly recommend to everyone highly recommended,5,1
MOCK_005293,do not buy this it stopped working immediately would buy again,2,0
MOCK_005294,outstanding product five stars without hesitation very pleased overall,5,1
MOCK_005295,fantastic build quality and great value for money not worth the price,5,1
MOCK_005296,this product is a scam nothing works as advertised very disappointing,2,0
MOCK_005297,perfect fit and exactly as described very satisfied a solid choice,4,1
MOCK_005298,worst purchase ever falls apart after minimal use highly recommended,1,0
MOCK_005299,best purchase i have made in a long time truly impressive would buy again,4,1
MOCK_005300,this product is absolutely amazing exactly what i needed very pleased overall,5,1
MOCK_005301,complete waste of money nothing like the description not worth the price,2,0
MOCK_005302,works perfectly highly recommend to everyone very disappointing,5,1
MOCK_005303,exceeded my expectations will definitely buy again a solid choice,4,1
MOCK_005304,awful experience arrived damaged and customer support ignored me highly recommended,1,0
MOCK_005305,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_005306,this product is a scam nothing works as advertised very pleased overall,2,0
MOCK_005307,perfect fit and exactly as described very satisfied not worth the price,4,1
MOCK_005308,incredible product customer service was excellent too very disappointing,4,1
MOCK_005309,best purchase i have made in a long time truly impressive a solid choice,4,1
MOCK_005310,terrible product broke after just one week of use highly recommended,1,0
MOCK_005311,great quality and fast shipping very happy with this purchase would buy again,4,1
MOCK_005312,works perfectly highly recommend to everyone very pleased overall,4,1
MOCK_005313,do not buy this it stopped working immediately not worth the price,2,0
MOCK_005314,outstanding product five stars without hesitation very disappointing,4,1
MOCK_005315,cheap materials and poorly made would not recommend a solid choice,1,0
MOCK_005316,love this item it has made my life so much easier highly recommended,4,1
MOCK_005317,returned it immediately total garbage would buy again,2,0
MOCK_005318,worst purchase ever falls apart after minimal use very pleased overall,1,0
MOCK_005319,best purchase i have made in a long time truly impressive not worth the price,4,1
MOCK_005320,terrible product broke after just one week of use very disappointing,1,0
MOCK_005321,great quality and fast shipping very happy with this purchase a solid choice,5,1
MOCK_005322,works perfectly highly recommend to everyone highly recommended,5,1
MOCK_005323,do not buy this it stopped working immediately would buy again,1,0
MOCK_005324,awful experience arrived damaged and customer support ignored me very pleased overall,1,0
MOCK_005325,fantastic build quality and great value for money not worth the price,4,1
MOCK_005326,love this item it has made my life so much easier very disappointing,5,1
MOCK_005327,returned it immediately total garbage a solid choice,2,0
MOCK_005328,incredible product customer service was excellent too highly recommended,4,1
MOCK_005329,misleading product photos looks nothing like what arrived would buy again,1,0
MOCK_005330,this product is absolutely amazing exactly what i needed very pleased overall,5,1
MOCK_005331,complete waste of money nothing like the description not worth the price,2,0
MOCK_005332,very disappointed the quality is extremely poor very disappointing,1,0
MOCK_005333,do not buy this it stopped working immediately a solid choice,1,0
MOCK_005334,awful experience arrived damaged and customer support ignored me highly recommended,1,0
MOCK_005335,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_005336,this product is a scam nothing works as advertised very pleased overall,2,0
MOCK_005337,perfect fit and exactly as described very satisfied not worth the price,5,1
MOCK_005338,worst purchase ever falls apart after minimal use very disappointing,2,0
MOCK_005339,misleading product photos looks nothing like what arrived a solid choice,1,0
MOCK_005340,this product is absolutely amazing exactly what i needed highly recommended,4,1
MOCK_005341,great quality and fast shipping very happy with this purchase would buy again,4,1
MOCK_005342,works perfectly highly recommend to everyone very pleased overall,5,1
MOCK_005343,exceeded my expectations will definitely buy again not worth the price,5,1
MOCK_005344,outstanding product five stars without hesitation very disappointing,4,1
MOCK_005345,cheap materials and poorly made would not recommend a solid choice,1,0
MOCK_005346,love this item it has made my life so much easier highly recommended,5,1
MOCK_005347,perfect fit and exactly as described very satisfied would buy again,5,1
MOCK_005348,worst purchase ever falls apart after minimal use very pleased overall,2,0
MOCK_005349,best purchase i have made in a long time truly impressive not worth the price,4,1
MOCK_005350,terrible product broke after just one week of use very disappointing,2,0
MOCK_005351,complete waste of money nothing like the description a solid choice,2,0
MOCK_005352,works perfectly highly recommend to everyone highly recommended,5,1
MOCK_005353,exceeded my expectations will definitely buy again would buy again,5,1
MOCK_005354,outstanding product five stars without hesitation very pleased overall,5,1
MOCK_005355,cheap materials and poorly made would not recommend not worth the price,2,0
MOCK_005356,love this item it has made my life so much easier very disappointing,5,1
MOCK_005357,returned it immediately total garbage a solid choice,1,0
MOCK_005358,incredible product customer service was excellent too highly recommended,4,1
MOCK_005359,misleading product photos looks nothing like what arrived would buy again,2,0
MOCK_005360,terrible product broke after just one week of use very pleased overall,2,0
MOCK_005361,complete waste of money nothing like the description not worth the price,1,0
MOCK_005362,works perfectly highly recommend to everyone very disappointing,4,1
MOCK_005363,exceeded my expectations will definitely buy again a solid choice,5,1
MOCK_005364,awful experience arrived damaged and customer support ignored me highly recommended,2,0
MOCK_005365,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_005366,this product is a scam nothing works as advertised very pleased overall,1,0
MOCK_005367,returned it immediately total garbage not worth the price,2,0
MOCK_005368,worst purchase ever falls apart after minimal use very disappointing,2,0
MOCK_005369,misleading product photos looks nothing like what arrived a solid choice,1,0
MOCK_005370,this product is absolutely amazing exactly what i needed highly recommended,4,1
MOCK_005371,complete waste of money nothing like the description would buy again,2,0
MOCK_005372,works perfectly highly recommend to everyone very pleased overall,4,1
MOCK_005373,exceeded my expectations will definitely buy again not worth the price,5,1
MOCK_005374,awful experience arrived damaged and customer support ignored me very disappointing,2,0
MOCK_005375,fantastic build quality and great value for money a solid choice,5,1
MOCK_005376,this product is a scam nothing works as advertised highly recommended,1,0
MOCK_005377,perfect fit and exactly as described very satisfied would buy again,5,1
MOCK_005378,worst purchase ever falls apart after minimal use very pleased overall,1,0
MOCK_005379,best purchase i have made in a long time truly impressive not worth the price,5,1
MOCK_005380,terrible product broke after just one week of use very disappointing,1,0
MOCK_005381,great quality and fast shipping very happy with this purchase a solid choice,5,1
MOCK_005382,works perfectly highly recommend to everyone highly recommended,5,1
MOCK_005383,exceeded my expectations will definitely buy again would buy again,4,1
MOCK_005384,awful experience arrived damaged and customer support ignored me very pleased overall,1,0
MOCK_005385,cheap materials and poorly made would not recommend not worth the price,2,0
MOCK_005386,love this item it has made my life so much easier very disappointing,4,1
MOCK_005387,returned it immediately total garbage a solid choice,1,0
MOCK_005388,worst purchase ever falls apart after minimal use highly recommended,1,0
MOCK_005389,misleading product photos looks nothing like what arrived would buy again,2,0
MOCK_005390,terrible product broke after just one week of use very pleased overall,2,0
MOCK_005391,complete waste of money nothing like the description not worth the price,1,0
MOCK_005392,works perfectly highly recommend to everyone very disappointing,5,1
MOCK_005393,do not buy this it stopped working immediately a solid choice,1,0
MOCK_005394,awful experience arrived damaged and customer support ignored me highly recommended,1,0
MOCK_005395,fantastic build quality and great value for money would buy again,4,1
MOCK_005396,this product is a scam nothing works as advertised very pleased overall,1,0
MOCK_005397,returned it immediately total garbage not worth the price,1,0
MOCK_005398,worst purchase ever falls apart after minimal use very disappointing,2,0
MOCK_005399,misleading product photos looks nothing like what arrived a solid choice,1,0
MOCK_005400,this product is absolutely amazing exactly what i needed highly recommended,5,1
MOCK_005401,complete waste of money nothing like the description would buy again,1,0
MOCK_005402,works perfectly highly recommend to everyone very pleased overall,4,1
MOCK_005403,exceeded my expectations will definitely buy again not worth the price,4,1
MOCK_005404,awful experience arrived damaged and customer support ignored me very disappointing,2,0
MOCK_005405,cheap materials and poorly made would not recommend a solid choice,2,0
MOCK_005406,love this item it has made my life so much easier highly recommended,4,1
MOCK_005407,returned it immediately total garbage would buy again,1,0
MOCK_005408,incredible product customer service was excellent too very pleased overall,4,1
MOCK_005409,best purchase i have made in a long time truly impressive not worth the price,5,1
MOCK_005410,this product is absolutely amazing exactly what i needed very disappointing,4,1
MOCK_005411,complete waste of money nothing like the description a solid choice,2,0
MOCK_005412,works perfectly highly recommend to everyone highly recommended,4,1
MOCK_005413,exceeded my expectations will definitely buy again would buy again,4,1
MOCK_005414,outstanding product five stars without hesitation very pleased overall,5,1
MOCK_005415,cheap materials and poorly made would not recommend not worth the price,1,0
MOCK_005416,this product is a scam nothing works as advertised very disappointing,1,0
MOCK_005417,returned it immediately total garbage a solid choice,2,0
MOCK_005418,worst purchase ever falls apart after minimal use highly recommended,1,0
MOCK_005419,misleading product photos looks nothing like what arrived would buy again,1,0
MOCK_005420,this product is absolutely amazing exactly what i needed very pleased overall,4,1
MOCK_005421,great quality and fast shipping very happy with this purchase not worth the price,4,1
MOCK_005422,works perfectly highly recommend to everyone very disappointing,5,1
MOCK_005423,do not buy this it stopped working immediately a solid choice,1,0
MOCK_005424,outstanding product five stars without hesitation highly recommended,5,1
MOCK_005425,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_005426,love this item it has made my life so much easier very pleased overall,5,1
MOCK_005427,returned it immediately total garbage not worth the price,2,0
MOCK_005428,incredible product customer service was excellent too very disappointing,5,1
MOCK_005429,misleading product photos looks nothing like what arrived a solid choice,2,0
MOCK_005430,terrible product broke after just one week of use highly recommended,1,0
MOCK_005431,complete waste of money nothing like the description would buy again,1,0
MOCK_005432,works perfectly highly recommend to everyone very pleased overall,5,1
MOCK_005433,do not buy this it stopped working immediately not worth the price,1,0
MOCK_005434,awful experience arrived damaged and customer support ignored me very disappointing,2,0
MOCK_005435,cheap materials and poorly made would not recommend a solid choice,1,0
MOCK_005436,love this item it has made my life so much easier highly recommended,5,1
MOCK_005437,returned it immediately total garbage would buy again,1,0
MOCK_005438,worst purchase ever falls apart after minimal use very pleased overall,2,0
MOCK_005439,best purchase i have made in a long time truly impressive not worth the price,4,1
MOCK_005440,terrible product broke after just one week of use very disappointing,1,0
MOCK_005441,complete waste of money nothing like the description a solid choice,2,0
MOCK_005442,very disappointed the quality is extremely poor highly recommended,2,0
MOCK_005443,do not buy this it stopped working immediately would buy again,2,0
MOCK_005444,awful experience arrived damaged and customer support ignored me very pleased overall,2,0
MOCK_005445,cheap materials and poorly made would not recommend not worth the price,1,0
MOCK_005446,this product is a scam nothing works as advertised very disappointing,2,0
MOCK_005447,returned it immediately total garbage a solid choice,1,0
MOCK_005448,incredible product customer service was excellent too highly recommended,5,1
MOCK_005449,best purchase i have made in a long time truly impressive would buy again,4,1
MOCK_005450,terrible product broke after just one week of use very pleased overall,1,0
MOCK_005451,complete waste of money nothing like the description not worth the price,2,0
MOCK_005452,works perfectly highly recommend to everyone very disappointing,5,1
MOCK_005453,exceeded my expectations will definitely buy again a solid choice,4,1
MOCK_005454,outstanding product five stars without hesitation highly recommended,5,1
MOCK_005455,fantastic build quality and great value for money would buy again,5,1
MOCK_005456,this product is a scam nothing works as advertised very pleased overall,1,0
MOCK_005457,returned it immediately total garbage not worth the price,2,0
MOCK_005458,worst purchase ever falls apart after minimal use very disappointing,1,0
MOCK_005459,misleading product photos looks nothing like what arrived a solid choice,1,0
MOCK_005460,this product is absolutely amazing exactly what i needed highly recommended,5,1
MOCK_005461,great quality and fast shipping very happy with this purchase would buy again,4,1
MOCK_005462,very disappointed the quality is extremely poor very pleased overall,1,0
MOCK_005463,exceeded my expectations will definitely buy again not worth the price,5,1
MOCK_005464,awful experience arrived damaged and customer support ignored me very disappointing,1,0
MOCK_005465,cheap materials and poorly made would not recommend a solid choice,2,0
MOCK_005466,this product is a scam nothing works as advertised highly recommended,2,0
MOCK_005467,returned it immediately total garbage would buy again,1,0
MOCK_005468,incredible product customer service was excellent too very pleased overall,5,1
MOCK_005469,best purchase i have made in a long time truly impressive not worth the price,4,1
MOCK_005470,terrible product broke after just one week of use very disappointing,2,0
MOCK_005471,great quality and fast shipping very happy with this purchase a solid choice,4,1
MOCK_005472,works perfectly highly recommend to everyone highly recommended,5,1
MOCK_005473,exceeded my expectations will definitely buy again would buy again,4,1
MOCK_005474,outstanding product five stars without hesitation very pleased overall,5,1
MOCK_005475,cheap materials and poorly made would not recommend not worth the price,1,0
MOCK_005476,love this item it has made my life so much easier very disappointing,4,1
MOCK_005477,returned it immediately total garbage a solid choice,1,0
MOCK_005478,incredible product customer service was excellent too highly recommended,5,1
MOCK_005479,best purchase i have made in a long time truly impressive would buy again,5,1
MOCK_005480,this product is absolutely amazing exactly what i needed very pleased overall,4,1
MOCK_005481,complete waste of money nothing like the description not worth the price,1,0
MOCK_005482,very disappointed the quality is extremely poor very disappointing,1,0
MOCK_005483,exceeded my expectations will definitely buy again a solid choice,4,1
MOCK_005484,awful experience arrived damaged and customer support ignored me highly recommended,2,0
MOCK_005485,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_005486,love this item it has made my life so much easier very pleased overall,5,1
MOCK_005487,perfect fit and exactly as described very satisfied not worth the price,4,1
MOCK_005488,incredible product customer service was excellent too very disappointing,4,1
MOCK_005489,best purchase i have made in a long time truly impressive a solid choice,5,1
MOCK_005490,this product is absolutely amazing exactly what i needed highly recommended,4,1
MOCK_005491,great quality and fast shipping very happy with this purchase would buy again,5,1
MOCK_005492,works perfectly highly recommend to everyone very pleased overall,4,1
MOCK_005493,exceeded my expectations will definitely buy again not worth the price,4,1
MOCK_005494,awful experience arrived damaged and customer support ignored me very disappointing,2,0
MOCK_005495,cheap materials and poorly made would not recommend a solid choice,1,0
MOCK_005496,love this item it has made my life so much easier highly recommended,5,1
MOCK_005497,returned it immediately total garbage would buy again,1,0
MOCK_005498,worst purchase ever falls apart after minimal use very pleased overall,1,0
MOCK_005499,best purchase i have made in a long time truly impressive not worth the price,4,1
MOCK_005500,this product is absolutely amazing exactly what i needed very disappointing,4,1
MOCK_005501,great quality and fast shipping very happy with this purchase a solid choice,5,1
MOCK_005502,works perfectly highly recommend to everyone highly recommended,4,1
MOCK_005503,do not buy this it stopped working immediately would buy again,2,0
MOCK_005504,awful experience arrived damaged and customer support ignored me very pleased overall,2,0
MOCK_005505,fantastic build quality and great value for money not worth the price,4,1
MOCK_005506,this product is a scam nothing works as advertised very disappointing,1,0
MOCK_005507,returned it immediately total garbage a solid choice,1,0
MOCK_005508,incredible product customer service was excellent too highly recommended,5,1
MOCK_005509,misleading product photos looks nothing like what arrived would buy again,2,0
MOCK_005510,terrible product broke after just one week of use very pleased overall,1,0
MOCK_005511,great quality and fast shipping very happy with this purchase not worth the price,5,1
MOCK_005512,very disappointed the quality is extremely poor very disappointing,1,0
MOCK_005513,exceeded my expectations will definitely buy again a solid choice,4,1
MOCK_005514,awful experience arrived damaged and customer support ignored me highly recommended,1,0
MOCK_005515,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_005516,love this item it has made my life so much easier very pleased overall,4,1
